Ingredient,Website,Value
Octyl Dodecanol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=821e8835-1855-42fd-90a6-1f4b431e592c,
Octyl Palmitate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=886bddd3-6ea5-4c61-8f9e-848612268585,
Octyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=70a35c19-d71f-4ac6-995f-b4864db42b45,
Octyldecyl Oleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f79eddca-e9af-41f3-b341-47832b4ff314,
Octyldecyl Phosphate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b131ae80-6940-4584-8665-61142bfc692e,
Octyldodecanol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8075d9ea-c67a-ec11-8d21-000d3a991547,
Octyldodeceth-10,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d4ce311a-b6b6-4974-a650-1c8280ac6445,
Octyldodeceth-16,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=bc35b587-e0d1-447f-9cd1-c56fdd8a4c1e,
Octyldodeceth-2,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=274cd0bc-6471-4e3f-8349-37aa4097eb7e,
Octyldodeceth-20,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=119a58a8-e1c4-41d0-a997-ce458cc9c2b6,
Octyldodeceth-25,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3adc2eb9-d0e2-40e7-b07d-079213e04fa1,
Octyldodeceth-30,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2eb3e43b-e46c-4598-a300-e68e44d254ab,
Octyldodeceth-5,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e03a1d0e-4170-4e96-90a3-feee217e89bf,
Octyldodecyl Avocadoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1b0dd739-0989-4283-ac8c-3ca8a97377ac,
Octyldodecyl Beeswax,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e9f9d761-5128-4df6-9f8f-773f29772996,
Octyldodecyl Behenate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e0082e15-ee75-461e-bb5d-3719656774f9,
Octyldodecyl Benzoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fe68c439-7149-4f88-a03e-41b469d3b259,
Octyldodecyl Cocoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=240fabf9-97da-4f44-aa2f-0320cdfde986,
Octyldodecyl Cocoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=96da3432-03e9-402a-b47a-056c2356198f,
Octyldodecyl Erucate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1ce8cd5e-1105-4afa-a732-cf700f46a8c1,
Octyldodecyl Ethylhexanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8ec7d7ac-876c-474e-9007-e2b75998559a,
Octyldodecyl Glucoside,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fad3d5ed-25c6-4cf5-9ab4-7646c1f77840,
Octyldodecyl Hydroxystearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4f9289d6-cd26-458d-b823-9146c41a81c5,
Octyldodecyl Isostearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=09fb1e7f-2e65-4dd9-bc50-b1bcaa41d732,
Octyldodecyl Meadowfoamate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8d1ebd0b-6832-407a-9f4f-b406f548ebee,
Octyldodecyl Myristate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f71335b1-5890-420c-961a-90cb7785d093,
Octyldodecyl Myristate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ce017985-db91-4b07-a070-b46e2e7bc7dd,
Octyldodecyl Neodecanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=51cb135e-d9af-455d-8cee-48e60dcac45e,
Octyldodecyl Neopentanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e5c67cff-09d3-46a8-830b-93264e90bd48,
Octyldodecyl Octyldodecanoate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7a2f90f6-8459-43d9-a74f-9ebb63af53c2,
Octyldodecyl Oleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d59e55cb-09c3-4e9d-9014-3dda1aa072c5,
Octyldodecyl Olivate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dfba13a9-1c33-4ff2-8717-6e52e78533ae,
Octyldodecyl Ricinoleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4ccc811c-d95e-4609-b110-28d154d92933,
Octyldodecyl Ricinoleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a2418c44-2d0a-40a2-ab1b-4b503321c06c,
Octyldodecyl Safflowerate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3bceae65-ce18-4fd0-9631-1e8d5649d421,
Octyldodecyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0e2329a6-418a-49e7-a968-4fbc80523416,
Octyldodecyl Stearoyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3c084a24-4c3f-ed11-9db0-00224824e39e,
Octyldodecyl Stearoyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=40f22684-b0a5-4210-b20d-26d231b3b6eb,
Octyldodecyl Stearoyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1d4cc78d-e7fc-4731-902b-5ebda205d45f,
Octyldodecyltrimonium Chloride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=82cef552-8111-424e-85f1-dd58c85e5df9,
o-Cymen-5-ol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=90dc11da-824c-4dc3-b6cc-488ee60ecca4,
o-Cymen-5-ol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e485b109-f08c-4af8-af7f-88f3841d23b9,
Oenothera Biennis (Evening Primrose) Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2a00c278-e703-4efa-b1b9-ea8ef667e182,
Olea Europaea (Olive) Bark Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=445ef0dc-3d0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Branch Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5afc80ff-3d0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Bud Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=74977a11-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Flower Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6d0a831d-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Flower Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=05f87629-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Fruit,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=00cdc141-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Fruit Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=bcd8b44d-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Fruit Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b925b659-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Fruit Juice Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2399ab65-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Fruit Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6162b2f8-06ad-4c5d-97c1-b4d14f82ecf8,
Olea Europaea (Olive) Fruit Unsaponifiables,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=aa7ee77d-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Fruit Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4364438a-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Husk Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ec9953ee-6f84-4d28-9e9a-d5a688f3124c,
Olea Europaea (Olive) Husk Powder,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=56e382ae-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Leaf,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=21568bba-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0573bdca-3d0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Leaf Powder,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e20f48d3-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Leaf Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2f2f45d9-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Oil Unsaponifiables,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9f4fd8e8-d3e3-41d2-9914-06cf71ef7ee8,
Olea Europaea (Olive) Sap Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fb7ccbeb-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Seed,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=637e29fe-3e0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Seed Powder,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=79e62604-3f0c-ed11-82e5-000d3a9cc019,
Olea Europaea (Olive) Wood Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b40f2110-3f0c-ed11-82e5-000d3a9cc019,
Oleamide DEA,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a59042c6-d843-49be-8d5b-af37b10ce56c,
Oleamide DEA,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=70ff9ba5-d5c2-4bd6-a80d-d470ef15e2ba,
Oleamide MEA,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1babdc79-8cc1-4812-a3fa-095eee7927cf,
Oleamide MIPA,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b2782095-b651-4035-b660-876ce407fde8,
Oleamidopropyl Betaine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=09015b92-b712-45fc-9563-9d5dd1453095,
Oleamidopropyl Dimethylamine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=013e45fa-c2b4-4e5f-938f-86beab449548,
Oleamidopropyl Hydroxysultaine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=302fe024-7946-4af9-aa5a-e0748715718d,
Oleic Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9875d9ea-c67a-ec11-8d21-000d3a991547,
Oleic Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f8422135-e5f0-41ac-b2cd-7e23e49dfc0f,
Oleic Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=de9d558e-6ec5-4000-88de-93742c285288,
Oleic/Linoleic Triglyceride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1d19d83f-d1c0-4da3-aae3-3aea53588f2b,
Oleic/Palmitic/Lauric/Myristic/Linoleic Triglyceride,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1acb5bfa-3008-41f7-bdd8-b5c778094bfd,
Oleoyl Sarcosine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6871dacb-0d48-4c0f-85d9-0a10f7b5d311,
Oleoyl Sarcosine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0a78be24-ae08-4597-8725-93ba19465914,
Oleoyl Tyrosine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5de361fc-7858-4719-9241-482e83d480ee,
Oleth-10,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ea2c54b1-d1e3-489f-ad8f-105a18329af1,
Oleth-10,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1824e7c7-d4a1-4ace-87ea-bef360b2694c,
Oleth-100,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6de5c790-bb92-4e66-984d-8e0ea82b301f,
Oleth-106,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2f02c98e-85e1-426b-b407-f1864e587799,
Oleth-11,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9aea106d-673c-4924-b542-098b911c4872,
Oleth-11,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9ca132b8-f3b7-4b9d-add0-e2322674261b,
Oleth-110,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=799a3028-a902-4f12-b786-331f4d207db0,
Oleth-12,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4b10c21f-d8e6-4865-af7f-1d24cfb006f8,
Oleth-12,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f9b84794-7199-49e1-a113-204f76087ec0,
Oleth-15,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=45159816-e3ba-4738-b53c-4b393bc34cc2,
Oleth-15,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8601fcec-5ff6-4697-a6e8-62703de25c3a,
Oleth-16,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6190c8a0-9efc-476b-b545-54b2b2ce0adb,
Oleth-16,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1396d009-6dc9-4023-9dac-79f7ad2ac376,
Oleth-2,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4563d770-50e3-473b-834e-11638bced13d,
Oleth-2,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=cf6aebba-82f6-4478-93dd-9d5fdbbc1317,
Oleth-20,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=db8ae31d-bcd1-43a2-b41f-4f5c0fa3e34f,
Oleth-20,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4a9a94fb-a33b-4059-9b5f-c69ae3a8e7cd,
Oleth-23,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=96577e91-711f-499c-8f6e-0d8432606e61,
Oleth-23,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d7d53edc-2549-479a-96e4-f709fc4cc33f,
Oleth-24,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=bbe895de-bb28-44ec-a8cf-34ec4e0e735f,
Oleth-25,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6ddb5398-b243-4e2f-b84e-715d607575af,
Oleth-25,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b729525e-d716-44ff-a8a8-91e8d5e34f83,
Oleth-3,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6564518c-670b-4c34-9776-44e057ec565b,
Oleth-3,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dae9a1cc-6a18-4ed2-946a-c2bc1956f4cc,
Oleth-30,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1f4b530a-87df-4e5f-8723-2ec18a832af0,
Oleth-30,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d8c2d7b6-38d3-49bc-aa01-6ea1e27b390c,
Oleth-35,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=66664e89-0477-4feb-90bd-e53c70836894,
Oleth-4,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c669daa1-4a65-4f55-a80a-2106a5d6199d,
Oleth-4,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=595c7091-cbeb-4f17-8c96-400bc390dd77,
Oleth-40,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=340fd62f-d7a2-40db-8e84-185f4a1164de,
Oleth-40,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c52d6d07-fce8-4a16-8003-f6605c9ffc3c,
Oleth-44,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c2d6f103-8f9c-4431-8798-6133b36c7797,
Oleth-44,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ca8ddf20-2268-406b-af60-79799973d9c6,
Oleth-45,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6e898a3f-047b-45d1-adeb-ab75df8529d4,
Oleth-5,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=00c739ee-7962-44ad-9a5b-1e9f361f8134,
Oleth-5,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=99bf6e2a-300e-40d7-a935-5ef489a4accf,
Oleth-50,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c09b83eb-daae-4d14-ada3-3d1079717a89,
Oleth-50,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8fe4243a-53c9-40b8-b985-742f6f6e327a,
Oleth-6,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2bb1d6b7-9d55-4aef-b977-c837f61e4639,
Oleth-6,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=033565ac-568f-4d66-91c2-f0331fbf2462,
Oleth-7,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=94f57ed9-15c3-4136-8c59-60937788ba4f,
Oleth-7,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=79b8c81a-9888-4686-9563-feb14c7d093f,
Oleth-8,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=bbb7f6b9-fff4-4659-8196-4018ccb4bd79,
Oleth-8,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5bf0727e-85e1-4975-b158-43f05c11c733,
Oleth-82,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=35fd9192-1726-4608-8f12-201f004da318,
Oleth-9,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=78e10f26-f1f1-4104-ac7c-72bebb238ac4,
Oleth-9,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f668b6d7-308a-4dd9-aeb2-d347f7b8970b,
Oleyl Alcohol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8175d9ea-c67a-ec11-8d21-000d3a991547,
Oleyl Alcohol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=be5b9e3f-8ae0-4eb7-99e7-e2550ecc087d,
Oleyl Arachidate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a473df85-e63b-4cea-9e45-a207796e238c,
Oleyl Betaine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5ce20794-53db-4f63-9bca-78ef2a4da782,
Oleyl Erucate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4fd5e881-2139-409a-b010-0f206ab2a4c8,
Oleyl Ethyl Phosphate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a0adf36e-cbed-4c71-86f3-1b84c9cdb3b3,
Oleyl Glyceryl Ether,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=467cb102-c2ca-4ccc-9b3a-4b8e1ce84fc4,
Oleyl Linoleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=bbd065b4-30d3-4b99-bcb0-395d7c27355f,
Oleyl Myristate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3d705c20-86d8-4c9f-b28d-399299813b0a,
Oleyl Myristate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=20904072-e513-4ce3-922f-676948e08095,
Oleyl Oleate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d16c350a-e71f-4567-92b8-d38fe79ca973,
Oleyl Phosphate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8b763424-fccc-43b4-be69-01710eb7ec21,
Oleyl Stearate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=19b80d63-3e54-4dfd-be62-68c1c890a196,
Olivamide DEA,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0be03cd2-3192-48c8-ab84-a701f7e0360d,
Olivamidopropyl Betaine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=58cb95e4-99cf-4202-975e-f0e1824ad857,
Olivamidopropyl Dimethylamine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d20b4d40-258c-49a6-8e57-21abaf193cba,
Olive Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dd76ffaf-698b-4c64-b4e0-d6219bc85903,
Olive Oil PEG-10 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7267e1ce-2740-47b9-af19-0355cd23ca23,
Olive Oil PEG-6 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2819367d-000b-4d1d-b079-7a303480b4dd,
Olive Oil PEG-7 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a30517eb-59fd-4abb-94af-c5155cc87c68,
Olive Oil PEG-8 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d3fdd2ff-cbae-4550-bab3-baaa4dc7171c,
Olive Oil Polyglyceryl-3 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8801f01a-230d-436c-baef-09dbd50a624e,
Olive Oil Polyglyceryl-4 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3ca7d7ac-4e6e-45bd-b73b-d435d3ea0de3,
Olive Oil Polyglyceryl-6 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=82e1c743-a024-49af-9e52-af08d9026ac9,
Olive Oil Propylene Glycol Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=16fb2ae8-e4d3-4710-95ca-ee7db55b6f1b,
Oliveamide MEA,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7a5f92f2-c9e1-4752-a102-1727de4a6b5c,
Orbignya Cohune Seed Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=33564e6c-86c1-4173-b6a2-7c95339c8943,
Orbignya Oleifera Seed Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fc68a4e6-0d54-4412-a558-9bf05891297f,
Orbignya Oleifera Seed Oil PEG-8 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=73c88bb4-fa02-4f1d-9aed-735f6170e2ec,
Orbignya Speciosa Kernel Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1017e82a-1f63-46b7-abf7-105e2d0aeeb0,
Oryza Sativa (Rice) Bran,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c3b6492a-88c9-4a84-a923-219bce68f200,
Oryza Sativa (Rice) Bran,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c7455b22-6cd4-4013-862c-82cc77dd006f,
Oryza Sativa (Rice) Bran Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=552d67bf-4f6e-4650-a74e-719cb57e47d3,
Oryza Sativa (Rice) Bran Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fff5de3a-48c1-443a-9bb4-f50352f89414,
Oryza Sativa (Rice) Bran Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e629d471-114e-473d-a8e8-584575c42259,
